"","FR.1","FR.2","FR.3","AC.2","AC.3","CT.1","CT.2","CT.3","AR.1","AR.2","AR.3","LAR.1","LAR.2","LAR.3","DHA.1","DHA.2","DHA.3","DR.1","DR.2","DR.3","EFA.1","EFA.2","EFA.3","HF.1","HF.2","HF.3"
"Cd36",5.50958391104794,5.04286570977096,5.52277359684557,6.26675853580887,7.08926868482228,4.63318754415988,5.6039022271405,4.6840781639129,5.23656146346452,4.81180734545368,5.00565117954913,4.99857266513025,4.8574089848234,4.71138207934075,4.74721166424725,4.69619680425446,3.34469815839196,5.73355872311206,6.28935779507467,6.12866397627038,5.97969912953709,5.07390469898926,5.56452362940616,6.16390400741722,5.60914312819954,6.25019830605622
"Cd44",4.81287439614844,5.06819134682313,5.63528341008273,4.78358323814928,5.03871226261454,5.18302315716814,4.85586471303755,5.69954633307809,7.25761270216979,7.11659217855518,6.37705580949997,4.45424824382822,5.1810739073637,4.75715106028559,5.32190430992141,5.75489347689015,4.88791450219119,4.37938179935742,5.83008450759583,4.60844398450434,5.36610590529097,5.96946139569371,5.09004373340484,5.83305355901373,5.373849551926,5.425899141124
"Cd48",3.98219689158315,3.93340806091526,4.220591219906,3.61974128698214,3.98841993037629,4.20619014788915,4.27316122139315,4.36449729582842,5.87491624084777,5.43673009565536,5.13316081246297,3.4548469402226,3.78812325467382,3.45093969079855,3.94386987710525,4.23180100729857,3.60236958587757,3.49500470821325,4.10568309102097,3.35423451790207,4.25796289788069,4.93446691499967,4.49650302143819,4.68842722656414,3.82124821102126,4.25312289479335
"Cd53",6.3394885934548,6.39252809326556,6.35992554647323,5.76106964074204,6.11316281003773,6.53834666195267,6.57034867140182,6.92048396360154,7.92651763013125,7.51680726043525,7.28973228099788,5.96604894209524,6.0735551078564,5.53959455312381,6.14462593715879,6.65314528122477,5.83430290327199,5.33078361839813,6.22518840402654,5.24962881145548,6.52119022919298,7.05206155537731,6.48313182613442,6.75611493319758,6.16483098560936,6.53503211129181
"Cd68",4.86507393547474,5.14530772927348,5.57502922724102,4.60943524737816,4.709237058214,4.97540886278938,5.12424678741773,5.26051237177154,7.57150593024024,6.98344680445839,6.71935063383792,4.71266065876546,4.83651059997742,4.20001650720351,4.83275804415578,5.48582518339124,5.13010339894995,4.55677550682083,5.41508986144677,4.72983212256227,5.21171119110979,5.96617632375071,5.52499459746535,6.23359599999281,5.44064870297413,5.69966942314023
"Cd9",8.60332634621547,8.25661604536417,8.84668185123314,7.46957700256342,7.38224386214211,7.79672269956661,8.31419023475972,8.55704943742468,9.12728971866014,8.88147636770496,8.96893225745168,7.92190605001643,8.1048425237399,8.02201004044936,7.28167988107152,8.31368624565229,7.54275317936462,7.60026560768102,7.97735678345924,7.21345215780161,8.27648708095517,9.0994139063789,8.44769054090147,7.142739905494,7.14898517578687,7.09924313035605
"Cdh1",9.45326248727207,9.28673935556984,9.51053774864911,8.1941923894932,7.75923891163612,9.3241299973283,9.19172284346986,9.4091559394186,9.7271480697717,9.1609280478181,9.30413932809176,9.44476780081535,9.19638162453078,9.35928615816577,9.09348473289497,9.23291434551968,9.85148184569377,8.01008816487994,8.78150007214348,8.60978454984679,8.88234368935741,9.26557291684595,9.99773053442352,8.48612290698148,8.25297226739418,8.62033957591425
"Cdkn1a",8.59981672837554,6.49117294582415,8.4948925341554,7.36359468717928,8.10548180564079,5.7858274400077,8.38562274748968,8.46713228450323,8.57619797686858,9.0365854437399,8.46663957295027,5.79201174160485,7.90334021010521,6.65694878028278,7.96424991414806,8.08295213661273,7.16529658071058,7.37950109826054,5.35442378841271,5.69422825196862,6.87894451995535,7.51162397551181,7.50590244662847,6.11135336929107,6.57437568568918,6.08062273700702
"Cebpb",7.63291676103259,7.71249996887653,7.45466218163819,8.55832882625297,8.49488624138377,7.93729392847353,7.27571613543456,8.53834936370203,8.54124940865609,8.88132562030525,7.80825426728663,7.81471312619976,8.64305364031408,7.728468848736,7.22212767893232,7.50470097651503,7.40246668057519,9.94600084818476,9.65717079814596,9.59466430371094,7.94669936532024,7.9932354066024,7.66803866403933,8.58269573850657,8.91403228637158,8.05288936671648
"Cebpd",6.20036503243387,5.97004204552257,5.68975836499704,6.81093247700508,5.88376148120424,6.08672623798366,6.71540935685935,7.35992076760265,6.88288876648219,7.20194956986891,6.47940536957627,6.4829370372901,7.41847143969298,6.45431326574126,6.36025466670559,6.46244059151415,6.10926854192288,8.89310992628555,8.56946504175989,8.71900828369627,6.48423601934584,6.62799668555613,6.79293424605862,7.2964058674812,8.16837198728891,7.18997507951456
"Ces1g",9.50417019652313,9.10228641786275,9.46987813460018,9.92652965122642,9.90772930357501,9.71378131779304,9.79913123596449,9.78858202024268,10.0414424070141,9.99188726304786,10.0733604312091,10.2610132485006,10.3083106013631,10.3527404276715,10.2905174418992,9.1041363868556,9.90270874438972,11.0359428904692,10.8682135076429,10.5542879390064,8.91073336959588,8.82784059030185,9.24863469053839,10.1008060237109,10.0001005797656,10.19129889852
"Ovgp1",3.81820671858431,3.40363926311327,3.18700525185928,4.05505640133802,4.00222429666616,2.9654812704867,3.18603157302663,2.94203581204766,3.29010846281172,3.55119552209438,3.36327683764407,3.62808264894201,3.37192811010718,3.67064922959964,3.37930521451259,3.53498844324054,3.36327683764407,4.66304144754754,3.87598827717925,4.40469062563194,3.34614762201802,3.11325485301038,3.37395899429426,2.98673684005741,3.31041139508227,3.32031952971233
"Chka",6.97809459732538,6.95615158314143,8.13551358913531,7.74033859430809,8.4208001499431,6.7717830370167,6.2720574231851,7.97847186651861,8.12689007284135,8.16049091516721,8.56798783347326,5.93279031401169,7.17488616052265,7.15495970619124,6.62657925192863,7.48069981642473,7.20951633278376,5.96016488265316,4.56071219957485,5.27422509162159,8.40640173141632,8.59161668940015,9.1700143347817,5.57567640960628,5.21404946464833,6.16997111200833
"Elovl3",12.3925403609537,12.1977993036548,12.2472507893545,12.3613677950457,12.6821330065872,12.2923852896215,12.2176296931908,12.6112686943356,11.7762649260663,10.8862093253031,11.9584263899529,12.1441805161153,12.6868868149067,12.7510200679541,12.2813883807156,12.4988991935903,13.0067921448144,6.08110297698098,5.4539368347141,4.58010350987904,12.3200122113679,12.3586078521969,12.5745384652324,12.1885679106676,11.8498521424275,11.7679440424663
"Clca3a1",5.47034722247089,5.4902582586335,5.16622553637464,6.07593929856823,5.38986443770853,5.59659632047087,6.28792128890004,6.97634180163409,6.29102603190459,5.69563789728141,5.902497687337,4.87678102432685,5.10824772782043,4.81829282748601,5.25773507137725,5.59630046025832,4.44551709055186,5.78079811993481,5.9490967156707,5.30316689574677,5.72046842113326,5.85658167944011,5.98987255678398,6.07837426235996,5.92764847797681,5.31134753152995
"Cldn1",9.47509477627766,9.49924527864648,9.59337240345259,10.003580340626,9.66378640202658,10.0413132095377,9.34002462279811,9.94753094104142,9.9881759566574,9.52198928052904,10.0639999223227,9.69746536580978,9.65288487496644,9.83834103208349,9.33062510111377,9.36298774215432,9.93826879174819,6.92530372803805,8.12688255638898,7.90014134369289,9.73064453979061,10.1700256982953,10.4538686191118,9.42875807241057,8.95370511206574,9.39494882187758
"Ccr5",5.04229092193166,5.27984923848895,5.33441302990226,4.76684980560489,5.09763868737442,5.53428279913831,5.47402333088809,5.81741764354302,6.8867267100359,6.58264375089514,6.14594992238089,5.16402834908533,5.13185566008506,4.55385821205854,4.89978852318579,5.80039297740861,4.52117968307509,4.40265487636929,4.64942921183795,4.6067563716959,5.76718370499035,6.04493310160885,5.34969997908989,5.67000066087558,5.4171810125773,5.27347452152749
"Plk3",6.90490179660883,6.42495743130248,6.43433321247591,7.4041007910638,6.81825151590984,8.08347102883626,6.32514141236454,7.24624078893079,7.52292764604032,7.25764584217814,6.51215643745066,7.50689406047925,6.29777287594219,6.56310790183672,6.94419025965928,6.26382683264057,6.11916531886181,9.51901529907622,7.67565773970638,7.63631705450288,7.74837101099049,6.56558141954857,8.28235730449398,7.27662445769042,7.44941222109156,6.8674644971447
"Cnp",9.04469854550407,8.92701119352141,9.33680856667896,8.08535143636202,7.99911041356074,9.0438984749657,8.99514680715214,9.34919433119606,9.1602535090151,9.48539272629434,9.1374244153361,8.31871440001293,8.53739820868281,8.53256528635259,8.83881180865097,8.96804610812599,8.75823329519975,7.84606213415483,8.47681426364951,8.26721819082473,8.65945082553934,9.04725023915924,8.30250738094966,8.42278417398168,8.14358703583904,8.5345569162358
"Col3a1",8.60227662744261,8.17626578780302,8.69383057731354,8.21347569967435,8.58436548317095,8.68654401542444,8.85452280518777,8.81717383771573,9.44693291403172,7.59011879661238,9.31254617349225,7.96709256639588,8.45095246834135,8.24519941392403,8.10455146678729,8.29453306743703,7.85812779735994,6.31631238182679,7.82028381325741,7.22373772695583,8.33453444061514,8.43702183824931,8.76362204892732,8.35811933568111,7.96660239787219,8.39514379491491
"Cp",4.34477647622014,4.37105163898006,5.32381204139979,6.57676230900687,5.87090888713561,5.75906682484134,4.70663756455061,5.3754096148803,6.68783623067078,7.05175243779507,5.5398211494423,4.63975983538969,5.74303615933476,6.31324986976997,5.41005481484229,5.65206239939073,5.77768694306706,5.29991628720261,5.19023417693345,5.48549790585308,6.25098380941857,6.27073915978832,6.24621408243165,5.47588343416374,6.04163719150961,5.7548048446981
"Cpox",7.66381993330517,7.70613409642542,7.68516534384845,8.39691710848155,8.4159959953385,7.3189471256013,7.31725243328208,7.48502332893838,7.43491592971801,7.66071699312452,7.52785033029458,7.72476324179794,8.1919784987466,7.85207707148619,7.86519098488678,7.64008162952935,7.299524030906,7.54738340719547,7.59033918576589,7.93327109941216,8.50014978025746,7.52633901581539,7.87057742793275,8.48348979801131,8.45326333831406,8.38714474052342
"Crip1",7.35759223823001,7.43009427154039,7.73310609949042,6.5552260967636,6.78130779579412,7.39258945020538,7.12588943169801,7.37007432539712,8.60609402948114,8.19622199307397,8.16097966958548,7.19455802274518,6.94516196787927,6.85505872308199,7.19358651849165,7.64414650910305,7.21428066340199,6.87727441625601,7.44596689102439,7.26392333920222,6.73970113054487,7.43088364314729,7.13195529834668,7.45628086479613,7.28577352293536,7.32465815658996
"Crym",3.98269107923857,3.83933320465708,4.1481007548965,3.84622108005382,3.69399868792796,4.10213465189064,3.82815029799274,3.59585536932986,4.10983163172613,4.5982593754563,4.39026183352886,4.27188609082936,4.00819473884931,3.37020192052802,3.63774984406118,3.80591759674942,3.72965171672636,4.49091777966823,5.25636043121024,5.06233248111696,3.70422131489686,3.486713526699,3.29395790351954,3.45247747719591,3.65015810168037,3.46554376240011
"Cs",10.7518498435254,10.4689094650367,10.7899065619681,9.76700290632878,9.91023710537423,9.9436215194242,10.1030999338458,10.3995366614927,9.48047410572105,9.57921203754828,9.59568681003504,9.71129159683783,9.71750644631077,9.84383256052014,9.81196592405836,9.8604712970722,9.90905916985242,8.93545322698499,9.40280288851091,9.01596442429899,10.6130711041432,11.1422926213731,10.1396643054352,9.8154382049316,9.68938146513369,9.73688303653432
"Csf2rb",6.55915272131874,6.6748511055882,6.41837887248018,6.40307660020032,6.63935895299452,6.26311384174674,6.41837887248018,6.58716459967125,7.72838099347686,7.73011660977069,6.94860629274353,6.13157768056005,6.28177853387104,5.96835416503033,5.89270540459217,6.41597399034643,6.09946165424307,5.0050653889834,6.02888436590604,5.4767929398647,6.57888341755046,7.0548839840626,6.20869223296293,6.78418545421646,6.41597399034643,6.44072264051979
"Csrp3",7.61204689948008,7.7912733043293,7.94907938814643,8.92604007160094,8.69155168767985,8.53678117319218,8.95104911541223,8.80034486760605,8.22193972706265,8.17533084163702,7.72330534843528,8.04270257308004,8.14482690489946,8.42918065542869,8.63968908052882,8.52372926394869,8.40523522016445,7.80344570793159,7.18234901574529,7.07412315546421,8.45958542883404,8.16159647133053,7.96468355506147,9.10341001593658,8.84700334675798,9.26754354503107
"Ctla2b",5.96576668629775,5.92650358462408,6.1028690015456,5.41328567484446,5.46925847904796,6.24265693886675,6.53790356207795,6.63249788626194,7.78068063919746,7.55079547144888,6.84183839156969,6.16140098949328,5.42097252663789,5.52474266268149,5.93426656206388,6.32851136501041,5.32113722078899,5.69819798844886,6.61721288424879,5.83667948216296,6.24815470156043,6.79430264383169,6.17932407667932,6.22157298231679,5.74286079623112,5.92807934536066
"Ctss",9.09943845049241,9.27522535148917,9.41544209951631,8.58797821859845,8.88706715239975,9.38077561618248,9.63754053051538,9.8450761794236,10.9794293760125,10.6020795204977,10.1733667471281,9.14239154954218,8.95591521745575,8.68893492387327,8.91727251800016,9.52913682177821,8.58572566770406,8.33036875660506,9.23471267093705,8.22464562699178,9.27653178890176,10.1436234508447,9.231928444234,9.71470104936997,8.9365725604774,9.23682082429446
"Cxadr",9.02352870570873,9.09339893457765,8.94929021820535,8.46409088309296,8.3011560056335,9.08773251963907,8.69260516347089,9.3673220925281,9.07468123027704,9.06026953173173,8.90508526958521,8.70421422975922,8.74229209464735,8.82465979178655,8.39052952825937,8.72960729037464,8.6062764981775,7.56374758148523,7.95677857285729,7.68619805510683,9.23841528707579,10.1226298698324,9.73762862378892,8.74264586431568,8.40800609523658,8.62888877838917
"Cyba",6.51487559936509,6.26114245678082,6.88410671353581,5.8513525145113,6.09518573451835,6.45153123811271,6.66233780211157,6.64811678902224,8.13517635434212,7.54259081990707,7.40222205859671,6.148702167544,6.19115537004479,6.2139591245493,6.25439191639994,6.770917579661,6.17837801621116,5.89757665508012,6.72843858263869,5.68531765531519,6.24800793035835,6.95424437176753,6.45708916232567,6.98013087863586,6.53794372036744,6.68025614431435
"Cybb",4.01901457680254,4.68385097153561,4.79024190584053,4.02014929680918,4.45560161057364,4.86465395448586,4.70466881046575,4.60943524737816,6.34196300608154,6.10004911331861,5.54953349254609,4.33839900099791,3.94747194629225,4.132390399545,4.6787270774985,5.00520787600531,4.31386938131122,3.84075643137113,5.03899444242313,3.64807128453402,4.4444909754435,4.98255925298881,4.50664301294766,5.06014547502981,4.734160150414,4.770549335485
"Cyp17a1",7.4886924835128,7.97295799598839,7.45622816692361,5.30517046454104,5.49834506773514,7.15048722372377,7.30098822107258,7.01299245114835,4.24195497995413,5.5162501715614,5.10571584393914,6.12074390909988,6.03169982388405,5.78668725888946,6.72659506462901,7.9645488282465,6.98056906576269,9.46767585546483,9.1933260514498,9.64717452828563,8.35492340551166,7.62932777712664,8.85016643266443,7.08756998440964,7.08183055772205,6.97268583963872
"Cyp1a2",11.7414235976701,11.9461288254322,11.9415175223421,11.8136997579123,11.9614851345522,11.9097743004409,11.3177142801706,11.5044076588197,12.0535079900355,12.0522130054445,12.2196909219558,12.6753772507877,12.9112587472595,13.1624336946586,12.2183291041706,12.0285157215416,12.6681650799786,12.5834134593213,13.1448943942198,12.7629644018505,11.76348105258,12.1025456631598,12.1591969340377,13.0712100598595,13.1825762440244,12.8423673829458
"Cyp26a1",7.97877950211895,8.67821036768817,10.1075123469412,8.87672760647527,8.34571926998651,5.7801157486594,7.76758471837061,6.48730971403004,9.80723035172068,9.69639147252808,10.8012341391035,8.78128532455831,7.36321077405027,8.05312269334513,7.54094641511024,8.09293906670024,6.82931941037618,9.91388115104454,8.6112546964684,8.96726919933518,7.65981294826724,8.41396646817446,8.495839207278,8.49686955733709,9.47815088117419,8.50744254477381
"Cyp2b10",3.37926468864822,3.07025885383032,3.17507712715857,3.95079927059819,5.34941067193019,3.24692505677432,2.95533850136922,3.11330235929918,3.33357419047067,3.90981233540622,3.47822456527583,6.78823172616821,6.03885391982601,6.17813450322228,3.11139426081431,3.11950291312215,2.89060284384934,10.0731521147853,9.26238680974357,9.52871108664571,3.16453829793617,2.90963734661794,2.84708207331288,4.34711844593649,4.64278877263565,5.27246544255801
"Cyp2b13",4.06369154958283,3.74045386592427,3.80735688351701,4.17816496329018,4.29362301594027,3.72578860354401,3.79612707254305,3.8649577753642,3.76606895664344,4.14695064646679,4.14665721435064,4.46132750760755,3.94213210695171,3.81944613909774,4.00995497511088,4.03373755577151,4.12230998268852,7.66928231850417,7.22114610016141,6.57976080353447,4.28933047839003,3.67389035189279,4.08138073221886,4.10333093637292,4.55266596542815,4.05055532979463
"Cyp2b9",4.2387526929635,3.16420811174543,4.10430953244842,3.72552203283239,5.27003146238504,3.06742210954254,3.29014814446275,3.5056346463971,3.46093385887113,3.52701902242932,6.43712836099718,3.7196152809735,3.34207044945227,3.29619440394126,3.48534282283893,3.43635643808689,3.44114705241723,10.670739603234,10.4906670073605,10.833883166962,3.44466934783318,3.37334168337615,3.40042516671736,4.91094385929555,4.33631396651428,4.58587151738491
"Cyp2c37",11.34061464678,11.1082953261651,11.2921738672512,11.9017028361976,11.6870996115477,11.3889264973439,10.9780289016729,10.7319846413999,11.9779515000414,11.8481079809369,11.9791955524618,12.2175837334654,11.8578551609145,12.1021205807951,11.551996165448,10.7256581886795,11.0821720012372,13.0135836962205,12.3418384289346,12.4655359632471,11.1249131680232,11.2744015401258,11.1285859595411,11.7475887047873,11.921077887606,11.9507180401414
"Cyp2g1",4.23737032275466,4.27189414417165,3.85749604089789,4.61037088338351,4.51054694174607,4.76433159621268,4.57134633114083,4.519376306852,4.21583346714178,4.54032493222105,4.33926050666911,5.02223167598145,5.1810739073637,5.28429173808865,4.41445236716426,4.53731130440075,4.4110582575041,6.96615191658098,7.45711496804554,6.76298537324952,3.94654526019591,3.86952307453533,4.26638678871441,4.5238072407449,5.27994096457687,5.31479526687332
"Cyp3a11",13.6274200430993,13.2357459358534,13.6339066587383,14.0846672681255,14.1763853380046,13.5163842379117,13.572042485556,13.1936183856135,14.4820107946757,14.4892869407623,14.4827898214404,14.6350717212558,14.5393242676124,14.5676852534575,13.7789009997104,13.4185636945681,13.2398494294279,14.5955459186265,14.4524025167272,14.3927507498904,13.4981238535951,13.1123160982102,12.4416512591257,13.1854365820642,13.414169827778,13.7146904917716
"Cyp4a14",9.23704357029515,6.75120316435084,7.72881640122095,10.627037395953,10.4690940003368,5.87172626605425,7.7052417189501,4.32062049896144,6.94521367727561,7.73476411255138,10.4344565422794,10.1066600684656,9.15409211437274,9.08163126487792,6.83112130638517,4.78505479507643,4.44961786413027,12.807767743374,12.9132491144494,13.0276990652779,8.66165724248669,6.95307092181214,8.07048027879184,11.2083172952938,11.090296805674,11.3776607521701
"Cyp51",8.4347999767073,8.1313850390596,8.43781561321068,5.38086713260009,5.58370388831108,8.44899622272045,8.53129027087283,9.12384473509556,5.30767961699415,5.08097992441656,5.09229063346905,8.54279334678327,8.82410298422838,8.81646775159409,8.41355498140098,8.30032305791978,8.38219749988669,7.1928227790585,8.40625641882029,7.61694380402215,8.95674618406236,9.15968311980342,8.70823905285367,9.11370235424251,9.09902850920354,9.10650224985678
"Cyp7a1",3.66288159800789,5.35610832922681,4.40462339844357,5.84319677663059,5.31491607610749,5.92082796056814,6.21562002404537,5.41844645325649,4.18449302885238,4.28703909292232,3.09458387453329,6.50286907655682,7.03918684554012,6.66089937833081,5.264368183625,6.68815087351523,4.66056270920543,7.33333157306132,6.61539561551241,6.58271957010164,5.49294633886534,4.33759430222415,5.91557882436747,6.70946959250274,7.04953302851456,5.94047237804985
"Cyp7b1",11.8518150535343,12.2013397538947,11.7212432928788,12.022039789308,11.7724267766878,11.9477887278565,11.7917091673494,11.8420099649775,11.3555327479241,10.76099331847,11.0424965265876,12.4561621621342,12.3892244468701,12.6551004772937,12.2225914441802,12.0580186858419,13.0907115691045,10.525883308111,10.363877697018,10.721497210165,11.699613464282,11.8727328099908,11.9054578402203,12.1339305338513,12.1739329306393,11.7390081495889
"Cyp8b1",11.9477465736568,11.7245964232916,11.6799087734693,11.2516378958776,11.4801866476207,11.4600968772422,11.5176347311676,11.2935576413392,5.35270248215594,4.58473706716102,5.59719351366055,11.5949067421354,11.7456205025432,11.8956069264419,11.2764535901002,10.7091326478235,11.5123586613413,9.89434681315287,8.79406427847898,9.01983393842089,11.8549445397648,11.7677917706205,11.2777103114494,11.985080727016,11.6504792159209,11.66821428751
"Dbp",7.77021531674225,8.89533391508385,5.48447334612068,7.80775369029862,6.21855231224022,9.07377081962158,8.18436938610439,5.9388499049748,6.74864076866174,5.99603416479516,7.31997841558227,8.38827054775339,6.63478916131883,6.40776301912917,9.30042017176784,7.08934840398184,5.19185274020104,10.207336005101,11.0736994124776,11.1961748599459,7.14280220561166,4.67334589590683,5.30011576970218,9.01815108473707,10.1886822211023,9.47627084075921
"Dct",8.05609325054704,7.89415726079795,8.09826161366483,7.60471656760862,7.4580535610241,7.9676455641354,7.86557058171238,8.20649907094229,4.47963875987298,5.06033863911012,4.12294568622404,7.47385226542416,7.73011947554315,7.93412981749511,7.95728363923861,7.6915297467512,8.82224475727743,7.41317427168356,7.00727077819049,7.53983779096109,8.26728041503264,8.49887444643555,7.51977510587655,8.29065305359821,8.00327736366139,8.25363836204876
"Ddc",9.69960586727835,10.2231878292081,9.96915940727634,10.1274718338191,10.3965889680417,9.61467336843799,9.69371249485786,9.802065927952,10.1189993088933,10.2133803867657,10.0466097668853,10.3149792871322,10.4158773206694,10.5996873869892,9.90553630976235,9.96311873876638,10.5343279925835,8.62667739647509,7.33749061646434,7.77243595547743,9.65132053121197,9.56816785692548,10.2466515619945,9.89203450700277,9.46981649957351,9.85063638704649
"Gadd45a",5.70761152214195,6.5533934117712,6.02267725836526,6.12566008091157,5.84210957613953,5.97867043645586,6.74896457606753,6.21805773029577,5.65637861384551,5.49396919638596,6.27576808559454,5.75478388905394,5.31738719949458,4.74030100229681,5.63261090982121,6.78547175286048,5.6794442139238,4.23862571326524,5.21485839569286,3.74991814190018,5.53419062818578,6.04994589467887,5.03689966891662,5.39491961113576,5.12610314952932,6.31381951325893
"Ddx6",6.58729947346858,7.89204356631789,8.37769175506449,8.61848446494617,9.12741641918274,8.64295918175706,7.5697800997481,8.91869138744305,8.51983755386231,8.1542061176211,8.35346835758832,8.53377832675176,8.5814734899054,8.02316824318381,8.66655137446816,8.33030519951637,8.09269973624426,7.61918263361796,7.7855145001524,8.18892973999182,9.21798765899802,8.763047916591,8.09976385841082,7.48155827821091,6.85457932637369,7.19768401118082
"Defb1",6.956777781246,6.13766891844526,6.82947636576089,5.82271663257628,5.30041086900389,6.47753852555604,7.19166115178605,7.0896680603822,7.27115389383893,6.81275829764611,7.3969398881593,5.62066870256084,4.64463814190868,5.1502701959507,6.92850472998736,6.66890600570381,5.61703329881326,6.34841861311017,6.69674425379833,6.49426260109716,6.95124578407396,6.42361484433636,6.44679422295201,5.67206441110603,5.52668886870507,6.37004235136959
"Dhcr7",10.4513736213762,10.1486362579772,10.5287086890466,7.91636115205267,8.35956105470359,9.87418361305015,10.054870542741,10.4312367748776,7.66489011098828,8.156743742172,7.49766673526796,9.8175030758185,10.0589166996301,10.0963737145112,9.87338970136048,9.88951963647651,10.1336077428311,8.36731344569765,9.75638860908047,9.48491063490811,10.457879803429,10.6717076607142,10.3399836036649,10.2852007176132,10.0827047496451,10.3256739716723
"Dio1",10.2929756742558,10.6604012217322,10.2082221317994,11.0639406215145,10.9778346144595,10.2031962568981,10.3711498686449,10.6464416024051,9.2141226640091,9.56445387457466,9.28965512068524,10.3617846164451,10.5580607582364,10.5190575125321,10.1610180475843,10.7034554838537,11.0730274019627,8.33881826603417,8.9469908497956,7.68494392268872,10.4017368314853,10.3912565482856,9.14885757545364,11.3568793828033,11.1004419027225,10.8524890826668
"Dnase2a",9.46265147210252,9.76796730509003,9.02506550005413,10.1575543056951,9.7036688023878,10.6565950585024,10.5416572530293,9.72295564523596,10.0389824828528,9.08806353775523,10.5614022737613,11.9579993162136,11.6955000418952,12.0368090066753,10.0631790608135,9.67266128855613,10.0874587678791,9.24347258030898,9.67855619483764,8.6604885128069,9.40072483713009,9.09765986761518,9.53059603820076,9.08091706211753,9.62324116379525,10.0381313233628
"Dnmt3b",5.6321737846331,5.54078481354054,6.1343698639615,6.16097649821653,5.41628795077529,5.74627111849851,6.15132465575201,6.6934213346358,5.63288499547647,5.82650236672238,5.58736795151815,6.02349644306743,5.48352064725249,6.19631417335776,5.88998351975937,6.67314619916053,7.14195754221556,4.63725225074005,4.6571219772386,4.50357626536105,6.13781349444993,6.37442111209859,6.77740320172806,5.70761864507153,5.32010037652535,5.65565659066551
"Dsc2",7.59104855418276,7.38746782672866,6.89419915791659,8.02217596167745,8.00589661682942,7.97002369647895,7.00385175668899,7.56014902777554,7.91473987990138,7.80127448622449,8.22309592554225,7.91470642926076,7.31244796257738,7.47663626057672,6.87463208176339,6.67518131259344,6.87272281461681,8.25988853607328,8.75580786144731,8.64809956606974,7.37582144589352,8.04121624726713,7.62565419788014,7.54329498270583,7.6867330137303,7.69175205921801
"Dsg2",3.13186433904989,3.53608377421008,3.34007330387338,3.70332378005091,3.65156406642451,4.76769297966475,4.15829648648897,3.81941214880205,3.90223292187161,3.66646634038307,3.77824988644544,4.17548071069743,4.27887795423368,3.67842819426484,3.87589680346464,3.52105534000137,3.41104137401672,3.82074937840385,4.04548530236183,4.29123689825704,3.8055613122975,4.00793321395409,3.57370381755326,3.32432086694048,2.87080553498055,3.14224132080071
"Egfr",10.699841077709,11.583316290299,11.323225737108,10.5955426905619,9.12814226467739,11.0599179089925,11.9721085666929,11.0318798312492,11.4142576868026,11.1595591461387,10.0420227399904,10.3864706600969,11.6652829064637,12.0620721220484,10.2901412612641,12.0912496982115,12.3907734376913,10.4444368731547,10.2124117697503,10.1860033041981,10.0663142292421,11.8983902817065,11.0036269661106,10.0274888070179,9.31740366256531,9.36376053748334
"Egr1",7.11490237785064,6.55156042985299,8.02801223048005,8.39811698794833,9.39884094202995,10.490170196529,7.43693531798244,9.90579927241897,10.3640882209388,8.19532878946887,8.07473782914097,7.78352262184314,8.44391955880137,7.74420280446954,6.90911624847056,7.07955044197185,8.48559374537056,7.97776649186675,7.41783552636974,6.98055158949568,7.90974750257747,9.01218368946211,8.59917067703888,6.94754572014143,7.27612963618091,9.4311285196803
"Eif3a",6.86410321662986,7.5111532803423,7.66818232111013,8.52780702504124,8.25830506496527,7.59327580833605,6.48124245654436,7.28891826327843,6.77372102758592,6.7084310748092,7.13591157418479,6.95930702810697,7.16069261189257,7.23354275493418,7.37694537258091,7.31891875625429,6.94517237081491,6.98657468699761,6.83613603572744,7.31111417258523,8.40314707305823,7.92156329308463,8.01645016265769,7.51167729984739,7.77484698553716,8.05692627105271
"Eif4ebp2",6.50898798082688,7.080322493554,6.88326843834926,7.5025960175374,7.28202074661047,6.818337393613,5.93188370681743,6.65812005697421,6.84061790338009,6.56903907334455,6.96344933315798,6.647666813497,8.21411304844621,8.26939030944303,7.97947336331159,7.55336029578443,7.20475079033745,7.52072875170392,7.51484329185606,8.15413117898782,7.35971479066377,6.87156790345819,6.97621936577888,6.77964906287023,7.18955125733989,7.29441204298067
"Ephx1",10.8536063745222,10.557640407478,10.5820827093818,11.5579567149451,11.8056051076688,10.1993604605238,10.6181391566158,10.1135563559983,12.3343070665236,11.9348304884108,12.2609519448534,11.8539231442837,11.6971086202838,11.8685096212379,10.3806918417458,9.91811684527482,10.4074889347356,11.490072287522,11.7624283114182,11.1905623752503,10.2461280828316,10.1337946299066,10.0223247301992,11.1553394072314,11.2995795252293,11.1271671419385
"Ces1e",9.41615002279149,9.47726701181277,9.74712121061443,10.1881118200961,10.2306604207731,9.77969950126764,10.0087665141353,9.87395252007983,8.72542891988165,8.41925528615189,9.05358271211115,10.1617644539502,10.0438644719314,10.2287177147958,10.0896481053371,9.25911122616039,9.71336520293873,9.38778049586516,9.31818325036418,9.34317463268699,9.46959264473572,9.24740498317395,9.42985554751792,9.81736715388635,9.70129960206532,10.2024705348105
